Id,group,name,Counter,radius
65512,5,же я,1,0.0
65513,5,жизнь художника боль,1,0.0
65514,5,желудь кабан,1,0.0
65515,5,желудь кабан и лиса,1,0.0
65516,5,жива,1,0.0
65517,5,завали,1,0.0
65518,5,живая сталь,1,0.0
65519,5,жизни все,1,0.0
65520,5,жизнь 42 серия,1,0.0
65521,5,жизнь глупа,1,0.0
65522,5,жизнь жизнь,1,0.0
65523,5,жизнь потеряла смысл,1,0.0
65524,5,жизнь художника,1,0.0
65525,5,заболел,1,0.0
65526,5,здрасьте до свидания,1,0.0
65527,5,зима зима,1,0.0
65528,5,с*** б**,1,0.0
65529,5,зимний холодный,1,0.0
65530,5,заказы,1,0.0
65531,5,заканчивай,1,0.0
65532,5,заканчивай я понял,1,0.0
65533,5,заканчивай я поняла,1,0.0
65534,5,замечать,1,0.0
65535,5,заокск,1,0.0
65536,5,еще раз люда люда,1,0.0
65537,5,еще раз люда,1,0.0
65538,5,еще выше еще выше еще сильнее еще быстрее,1,0.0
65539,5,дих,1,0.0
65540,5,джаред,1,0.0
65541,5,джек,1,0.0
65542,5,джип,1,0.0
65543,5,джобс,1,0.0
65544,5,джон сина,1,0.0
65545,5,джон хилла,1,0.0
65546,5,джонс,1,0.0
65547,5,джули,1,0.0
65548,5,дикий дурачок,1,0.0
65549,5,зайчик погулять,1,0.0
65550,5,заз,1,0.0
65551,5,зажигаются значит,1,0.0
65552,5,задать,1,0.0
65553,5,записи записи я маленькая пенсия,1,0.0
65554,5,записи записи я маленькая,1,0.0
65555,5,завод,1,0.0
65556,5,зажигают,1,0.0
65557,5,заглавная,1,0.0
65558,5,заглавная буква,1,0.0
65559,5,заглавной,1,0.0
65560,5,заглючил,1,0.0
65561,5,задний ру,1,0.0
65562,5,зажигаются,1,0.0
65563,5,задний руси,1,0.0
65564,5,задний русь,1,0.0
65565,5,заебись з*****,1,0.0
65566,5,заебись за е бал мото,1,0.0
65567,5,заебись заебало,1,0.0
65568,5,зажигают значит это кому-нибудь,1,0.0
65569,5,записей,1,0.0
65570,5,зажигают значит это кому-нибудь нужно,1,0.0
65571,5,ж*** наказана,1,0.0
65572,5,ж*** грязь с*****,1,0.0
65573,5,ж ты фраер сдал,1,0.0
65574,5,ж ты фраер,1,0.0
65575,5,где где где где он где он,1,0.0
65576,5,высота скачать,1,0.0
65577,5,высота,1,0.0
65578,5,выпь,1,0.0
65579,5,выпей,1,0.0
65580,5,вселенная пахнет нефтью,1,0.0
65581,5,вселенной пахнет нефтью,1,0.0
65582,5,всех с,1,0.0
65583,5,всех с наступающим,1,0.0
65584,5,всех с наступающим новым,1,0.0
65585,5,всех с наступающим новым годом,1,0.0
65586,5,вспышки,1,0.0
65587,5,встреч,1,0.0
65588,5,всякие разные,1,0.0
65589,5,всякие разные интересы,1,0.0
65590,5,всё,1,0.0
65591,5,всё пропустил,1,0.0
65592,5,вы все,1,0.0
65593,5,вы все умрете,1,0.0
65594,5,где где где,1,0.0
65595,5,где где,1,0.0
65596,5,гарды,1,0.0
65597,5,галерея марс пришла,1,0.0
65598,5,выше,1,0.0
65599,5,выше сильнее,1,0.0
65600,5,вышел зайчик,1,0.0
65601,5,г**** г****,1,0.0
65602,5,г**** г**** г****,1,0.0
65603,5,гав гав,1,0.0
65604,5,галерея,1,0.0
65605,5,галерея марс,1,0.0
65606,5,галерея марс пришла вера нагорная,1,0.0
65607,5,гардения,1,0.0
65608,5,галина михайлова,1,0.0
65609,5,все хорошо,1,0.0
65610,5,галлямов,1,0.0
65611,5,галлямова,1,0.0
65612,5,галоши,1,0.0
65613,5,галя,1,0.0
65614,5,галя массаж,1,0.0
65615,5,гардемарины,1,0.0
65616,5,вы прекрасны,1,0.0
65617,5,выдай,1,0.0
65618,5,выеду я,1,0.0
65619,5,за что пойти мне душу усатов скачать не могла бы,1,0.0
65620,5,за еб твою,1,0.0
65621,5,за любовь,1,0.0
65622,5,за надо,1,0.0
65623,5,за оператор дела,1,0.0
65624,5,за разбитый,1,0.0
65625,5,за себя,1,0.0
65626,5,за что пойти мне душу,1,0.0
65627,5,за что пойти мне душу высота скачать,1,0.0
65628,5,за что угодно говорить,1,0.0
65629,5,за ip tv,1,0.0
65630,5,за что угодно говоришь,1,0.0
65631,5,жили были,1,0.0
65632,5,"жизнь, мы",1,0.0
65633,5,забыл,1,0.0
65634,5,жди напрасные слова жди дни,1,0.0
65635,5,еще раз люда люда блюдо,1,0.0
65636,5,еще сильнее,1,0.0
65637,5,еще умеешь,1,0.0
65638,5,жили,1,0.0
65639,5,з***** маза фак,1,0.0
65640,5,выйди,1,0.0
65641,5,за ip,1,0.0
65642,5,выйду,1,0.0
65643,5,выйду я спать спокойной ночи,1,0.0
65644,5,выйду я спать у нас снег,1,0.0
65645,5,выйду я спозаранку.,1,0.0
65646,5,выйти,1,0.0
65647,5,двадцать первое ночь,1,0.0
65648,5,двадцать первое ночь понедельник очертанья столицы,1,0.0
65649,5,зимнюю,1,0.0
65650,5,жили были дед да,1,0.0
65651,5,жулики и воры,1,0.0
65652,5,жили были деда,1,0.0
65653,5,жили-были,1,0.0
65654,5,жили-были дед,1,0.0
65655,5,жилье,1,0.0
65656,5,жирная п**** х**,1,0.0
65657,5,жирная п**** х** м****,1,0.0
65658,5,жить всегда,1,0.0
65659,5,жулик,1,0.0
65660,5,диктор,1,0.0
65661,5,диск,1,0.0
65662,5,длинную,1,0.0
65663,5,души,1,0.0
65664,5,ракетно,1,0.0
65665,5,раки,1,0.0
65666,5,ракитное,1,0.0
65667,5,расскажи мне,1,0.0
65668,5,расскажи мне что,1,0.0
65669,5,рассорили,1,0.0
65670,5,рассорили рассорили,1,0.0
65671,5,расставили,1,0.0
65672,5,расставили рассадили,1,0.0
65673,5,расстояние,1,0.0
65674,5,расстояние версты мили нас рассорили рассорили,1,0.0
65675,5,раздел,1,0.0
65676,5,разговор,1,0.0
65677,5,расстоянии,1,0.0
65678,5,работа смеси,1,0.0
65679,5,пытайся покинуть,1,0.0
65680,5,пятница,1,0.0
65681,5,пятничные,1,0.0
65682,5,пятничные лягуха,1,0.0
65683,5,разгуляй,1,0.0
65684,5,ракетная хуйню,1,0.0
65685,5,ракетная х**** зомби ферма х** mazda 3 города,1,0.0
65686,5,ракетная х**** зомби ферма х** mazda 3 города е**** мой х**,1,0.0
65687,5,дфм,1,0.0
65688,5,дфм дфм,1,0.0
65689,5,е****,1,0.0
65690,5,е**** мой,1,0.0
65691,5,еб твою мать,1,0.0
65692,5,мною о жизни,1,0.0
65693,5,мое дерево,1,0.0
65694,5,мое имя арина,1,0.0
65695,5,разина,1,0.0
65696,5,ракетная х**** зомби ферма,1,0.0
65697,5,разных,1,0.0
65698,5,разных слов,1,0.0
65699,5,ракета,1,0.0
65700,5,ракетку,1,0.0
65701,5,ракетная,1,0.0
65702,5,ракетная х**,1,0.0
65703,5,ракетная х****,1,0.0
65704,5,ракетная х**** азооспермия хуманизация города е**** мой х**,1,0.0
65705,5,пятничный ригу,1,0.0
65706,5,пятничный рябуха,1,0.0
65707,5,пяточные игре gta 4,1,0.0
65708,5,руки в кармашке,1,0.0
65709,5,родина и,1,0.0
65710,5,родник,1,0.0
65711,5,роза,1,0.0
65712,5,розен,1,0.0
65713,5,розен ave maria,1,0.0
65714,5,розы,1,0.0
65715,5,росреестр,1,0.0
65716,5,рпк junior на паз,1,0.0
65717,5,руставели,1,0.0
65718,5,робот я тебя,1,0.0
65719,5,робби уильямс любовь,1,0.0
65720,5,рыбы прочел я зовы,1,0.0
65721,5,рюмка,1,0.0
65722,5,рюмка водки,1,0.0
65723,5,рюмка водки на,1,0.0
65724,5,рябуха,1,0.0
65725,5,с города,1,0.0
65726,5,с онр,1,0.0
65727,5,родилась елочка,1,0.0
65728,5,руси,1,0.0
65729,5,пяточный грека,1,0.0
65730,5,рабфак,1,0.0
65731,5,пяточный грядка торчать,1,0.0
65732,5,пять,1,0.0
65733,5,работа в месяц,1,0.0
65734,5,работа смесь,1,0.0
65735,5,развод,1,0.0
65736,5,работай и не ной,1,0.0
65737,5,работник месяца,1,0.0
65738,5,работник месяца этого художника,1,0.0
65739,5,равен,1,0.0
65740,5,сак май дик,1,0.0
65741,5,раз два три четыре пять вышел,1,0.0
65742,5,раз два три четыре пять вышел зайчик погулять,1,0.0
65743,5,раз два три четыре пять шесть семь,1,0.0
65744,5,раз раз раз раз,1,0.0
65745,5,раз раз раз раз раз,1,0.0
65746,5,развлекает,1,0.0
65747,5,расстояние версты мили нас расставили,1,0.0
65748,5,ратников,1,0.0
65749,5,душу,1,0.0
65750,5,духи,1,0.0
65751,5,детям с онр,1,0.0
65752,5,дурачок,1,0.0
65753,5,дед игнат игнат дед дед,1,0.0
65754,5,дед игнат игнат дед дед игнат,1,0.0
65755,5,дед мороз борода,1,0.0
65756,5,дела что,1,0.0
65757,5,делай проект,1,0.0
65758,5,детям из,1,0.0
65759,5,денисов,1,0.0
65760,5,денисова,1,0.0
65761,5,деньги деньги,1,0.0
65762,5,держать,1,0.0
65763,5,держать руки,1,0.0
65764,5,дети вы прекрасны,1,0.0
65765,5,дети выпуск,1,0.0
65766,5,дети мусора,1,0.0
65767,5,детки,1,0.0
65768,5,детская,1,0.0
65769,5,детям,1,0.0
65770,5,доброе,1,0.0
65771,5,дольче,1,0.0
65772,5,дед игнат игнат,1,0.0
65773,5,дед игнат дед игнат дед дед игнат,1,0.0
65774,5,дед дед,1,0.0
65775,5,до нового года,1,0.0
65776,5,длинную фразу,1,0.0
65777,5,для,1,0.0
65778,5,для вас,1,0.0
65779,5,для всех нас,1,0.0
65780,5,для нордов,1,0.0
65781,5,для фотографий,1,0.0
65782,5,дмитров,1,0.0
65783,5,до,1,0.0
65784,5,до новых,1,0.0
65785,5,дед да баба,1,0.0
65786,5,добраться,1,0.0
65787,5,детям саратов,1,0.0
65788,5,детям из саратова,1,0.0
65789,5,еще выше еще выше еще сильнее,1,0.0
65790,5,делает,1,0.0
65791,5,двуокись,1,0.0
65792,5,дебил,1,0.0
65793,5,дебилы,1,0.0
65794,5,дом 2 печь,1,0.0
65795,5,ей привет ребята,1,0.0
65796,5,еда,1,0.0
65797,5,дорога,1,0.0
65798,5,егэ это ужас,1,0.0
65799,5,егор,1,0.0
65800,5,египта,1,0.0
65801,5,евро,1,0.0
65802,5,дом2 печь,1,0.0
65803,5,дома,1,0.0
65804,5,домой хочу,1,0.0
65805,5,допрыгалась.,1,0.0
65806,5,дорога жизни,1,0.0
65807,5,ехал,1,0.0
65808,5,досада,1,0.0
65809,5,драгана здесь,1,0.0
65810,5,дрова,1,0.0
65811,5,другу века,1,0.0
65812,5,дуба,1,0.0
65813,5,дума,1,0.0
65814,5,думаешь,1,0.0
65815,5,думать,1,0.0
65816,5,еще выше еще выше,1,0.0
65817,5,есть реальность,1,0.0
65818,5,еда плюс,1,0.0
65819,5,ей привет ребят,1,0.0
65820,5,еда плюс леша,1,0.0
65821,5,еда плюс леша лида плюс,1,0.0
65822,5,еда плюс леша лида плюс леша,1,0.0
65823,5,еда плюс леша лида плюс леша лида,1,0.0
65824,5,еда плюс леша лида плюс леша лида плюс,1,0.0
65825,5,ее нашла,1,0.0
65826,5,ежик в,1,0.0
65827,5,ей привет,1,0.0
65828,5,екатерина сама,1,0.0
65829,5,есть реально,1,0.0
65830,5,дом2 петь,1,0.0
65831,5,екатерина самара,1,0.0
65832,5,ержан,1,0.0
65833,5,ержанов,1,0.0
65834,5,если жена,1,0.0
65835,5,если звезды,1,0.0
65836,5,есть бог бог вам,1,0.0
65837,5,есть бог бог во мне,1,0.0
65838,5,а если много разных,1,0.0
65839,5,yangi,1,0.0
65840,5,yanix,1,0.0
65841,6,шери,1,0.0
65842,6,торжествуя,1,0.0
65843,6,тот самый,1,0.0
65844,6,тот самый камень,1,0.0
65845,6,тот самый камень и храм,1,0.0
65846,6,точеные,1,0.0
65847,6,точки зрения банальной,1,0.0
65848,6,точки зрения банальной эрудиции,1,0.0
65849,6,точки зрения банальной эрудиции не каждый,1,0.0
65850,6,точки зрения банальной эрудиции не каждый локальный индивидуум способен преодолеть,1,0.0
65851,6,точки зрения банальной эрудиции не каждый локальный индивидуум способен преодолеть доказать что вектора,1,0.0
65852,6,точки зрения банальной эрудиции не каждый локальный индивидуум способен преодолеть доказать что векторы,1,0.0
65853,6,точки зрения банальной эрудиции не каждый локальный индивидуум способен преодолеть заказать пироги,1,0.0
65854,6,трава на траве,1,0.0
65855,6,трубку,1,0.0
65856,6,туз буби,1,0.0
65857,6,фром май,1,0.0
65858,6,фрост,1,0.0
65859,6,прицел,1,0.0
65860,6,ширина,1,0.0
65861,6,топ 100,1,0.0
65862,6,тонировать,1,0.0
65863,6,тони раут,1,0.0
65864,6,ты куда,1,0.0
65865,6,ты знаешь слов,1,0.0
65866,6,ты знаешь слова,1,0.0
65867,6,ты и есть,1,0.0
65868,6,ты и я мы,1,0.0
65869,6,ты класс,1,0.0
65870,6,ты классно,1,0.0
65871,6,ты красивая,1,0.0
65872,6,ты кто,1,0.0
65873,6,ты куришь,1,0.0
65874,6,томас,1,0.0
65875,6,тупой,1,0.0
65876,6,туманно будущее,1,0.0
65877,6,туз пуки форуме,1,0.0
65878,6,туз пуки,1,0.0
65879,6,того чтобы,1,0.0
65880,6,тоже автор не ломай меня,1,0.0
65881,6,только правду,1,0.0
65882,6,только про,1,0.0
65883,6,шереметьево,1,0.0
65884,6,шерлок,1,0.0
65885,6,чудес,1,0.0
65886,6,шеф,1,0.0
65887,6,шуточки,1,0.0
65888,6,что я тебе,1,0.0
65889,6,что ты можешь сказать инопланетному разуму,1,0.0
65890,6,что ты о себе знаешь,1,0.0
65891,6,что ты ойся,1,0.0
65892,6,что ты расскажи,1,0.0
65893,6,что ты расскажи о,1,0.0
65894,6,что ты расскажи о себе,1,0.0
65895,6,что у нас,1,0.0
65896,6,что что-то нечто,1,0.0
65897,6,что эти,1,0.0
65898,6,что это за,1,0.0
65899,6,что это за машина,1,0.0
65900,6,что-то сказать,1,0.0
65901,6,шальное,1,0.0
65902,6,что-то сказать они сразу появляется,1,0.0
65903,6,что-что данич,1,0.0
65904,6,что-что дни,1,0.0
65905,6,чтобы было,1,0.0
65906,6,шаляпина,1,0.0
65907,6,шелезяка,1,0.0
65908,6,шурум шаурмы,1,0.0
65909,6,шатал,1,0.0
65910,6,шипку,1,0.0
65911,6,ширин,1,0.0
65912,6,ширин чекмарев,1,0.0
65913,6,ширин чик,1,0.0
65914,6,ширин чик моя,1,0.0
65915,6,ширин чикман,1,0.0
65916,6,ширин шак моя любимая,1,0.0
65917,6,школа 1354,1,0.0
65918,6,школа 1754,1,0.0
65919,6,шубой,1,0.0
65920,6,школа 24,1,0.0
65921,6,школа 24 школа 24 школа,1,0.0
65922,6,школа 24 школа 24 школа 24,1,0.0
65923,6,школа 24 школа 24 школа 24 школа 26,1,0.0
65924,6,шла маша по,1,0.0
65925,6,шла саша по,1,0.0
65926,6,шлам,1,0.0
65927,6,штука,1,0.0
65928,6,ты знаешь,1,0.0
65929,6,того кто это,1,0.0
65930,6,ты захочешь,1,0.0
65931,6,ты где,1,0.0
65932,6,твоя очень упругая,1,0.0
65933,6,твоя очень упругой,1,0.0
65934,6,твоя хорошо,1,0.0
65935,6,тебе живется,1,0.0
65936,6,тебе сказку,1,0.0
65937,6,тебе солнце,1,0.0
65938,6,тебя дома,1,0.0
65939,6,тебя настя,1,0.0
65940,6,тебя сильно,1,0.0
65941,6,твою ж***,1,0.0
65942,6,тебя слова,1,0.0
65943,6,телемир,1,0.0
65944,6,телку,1,0.0
65945,6,темных,1,0.0
65946,6,терехова таня,1,0.0
65947,6,технологии,1,0.0
65948,6,тиха,1,0.0
65949,6,тиха пустыня,1,0.0
65950,6,тнт,1,0.0
65951,6,твою мать твою мать твою мать,1,0.0
65952,6,твою мать твою мать,1,0.0
65953,6,твою мать твою,1,0.0
65954,6,уморилась,1,0.0
65955,6,удали,1,0.0
65956,6,удача,1,0.0
65957,6,улица,1,0.0
65958,6,универ 110,1,0.0
65959,6,улица радио,1,0.0
65960,6,умереть,1,0.0
65961,6,умереть если,1,0.0
65962,6,умею,1,0.0
65963,6,умрем,1,0.0
65964,6,тебя нашла уже,1,0.0
65965,6,умрете умрете,1,0.0
65966,6,умрёте все скоро умрет,1,0.0
65967,6,умырзая,1,0.0
65968,6,универ 101,1,0.0
65969,6,универ 101 123,1,0.0
65970,6,ты мне гнида,1,0.0
65971,6,ты любовь всей,1,0.0
65972,6,ты любовь,1,0.0
65973,6,то се,1,0.0
65974,6,то что ты,1,0.0
65975,6,твою мать,1,0.0
65976,6,тупой робот,1,0.0
65977,6,твари твари,1,0.0
65978,6,тварь тварь,1,0.0
65979,6,твое,1,0.0
65980,6,твой год,1,0.0
65981,6,то что ты хочешь,1,0.0
65982,6,того,1,0.0
65983,6,того кто,1,0.0
65984,6,ты докажи,1,0.0
65985,6,тут,1,0.0
65986,6,тварей,1,0.0
65987,6,тут были glonti,1,0.0
65988,6,тут были glonti жук,1,0.0
65989,6,тут были в голландию,1,0.0
65990,6,тут были жук,1,0.0
65991,6,тут были жук таня,1,0.0
65992,6,туфелька,1,0.0
65993,6,туя хорошо,1,0.0
65994,6,ты была,1,0.0
65995,6,твари,1,0.0
65996,6,таня навсегда,1,0.0
65997,6,творишь,1,0.0
65998,6,такой прекрасной,1,0.0
65999,6,ты лучшая,1,0.0
66000,6,танец это жизнь,1,0.0
66001,6,так тебе,1,0.0
66002,6,такая большая,1,0.0
66003,6,такая желаю всего,1,0.0
66004,6,такая живая,1,0.0
66005,6,такого поесть,1,0.0
66006,6,такое что,1,0.0
66007,6,такой путин,1,0.0
66008,6,танцы на,1,0.0
66009,6,тамара бесит,1,0.0
66010,6,танец,1,0.0
66011,6,танец это,1,0.0
66012,6,танцует,1,0.0
66013,6,твори,1,0.0
66014,6,танцует лучше,1,0.0
66015,6,танцуй,1,0.0
66016,6,танцуют,1,0.0
66017,6,чувствую,1,0.0
66018,6,чудеса,1,0.0
66019,6,увижу,1,0.0
66020,6,через реку,1,0.0
66021,6,хорошо петь,1,0.0
66022,6,хорошо слышишь,1,0.0
66023,6,хотим,1,0.0
66024,6,хотим хай,1,0.0
66025,6,чем ты слушать,1,0.0
66026,6,чем я заслужил такое,1,0.0
66027,6,чем я заслужил такую боль,1,0.0
66028,6,что ищет он,1,0.0
66029,6,что даже не,1,0.0
66030,6,что даже не тянет,1,0.0
66031,6,что даже нет,1,0.0
66032,6,что делаешь,1,0.0
66033,6,что думает,1,0.0
66034,6,что думает за это,1,0.0
66035,6,что думает за этого ты выспался,1,0.0
66036,6,что есть,1,0.0
66037,6,что есть любовь,1,0.0
66038,6,что же будет с тобой,1,0.0
66039,6,что ищет,1,0.0
66040,6,хороший,1,0.0
66041,6,хорошая акустика,1,0.0
66042,6,хорошая,1,0.0
66043,6,халву,1,0.0
66044,6,что такое что,1,0.0
66045,6,холодная улица темная ночь не сплю я по небу себя,1,0.0
66046,6,х** х** х** х**,1,0.0
66047,6,ха,1,0.0
66048,6,ха-ха-ха-ха-ха,1,0.0
66049,6,хабад я хочу,1,0.0
66050,6,хабар,1,0.0
66051,6,хабр,1,0.0
66052,6,ханука,1,0.0
66053,6,хорек любит,1,0.0
66054,6,хардкор,1,0.0
66055,6,харт,1,0.0
66056,6,хлеб,1,0.0
66057,6,холодная улица темная ночь не я по небу себя прочь,1,0.0
66058,6,хочешь крыла,1,0.0
66059,6,холодное небо против,1,0.0
66060,6,холодное улице темной,1,0.0
66061,6,хорек,1,0.0
66062,6,что нас,1,0.0
66063,6,что нибудь,1,0.0
66064,6,чудо,1,0.0
66065,6,что носят бабушки,1,0.0
66066,6,чик моя любовь,1,0.0
66067,6,чиксы,1,0.0
66068,6,число,1,0.0
66069,6,читай книги идиотка,1,0.0
66070,6,читайте книги,1,0.0
66071,6,читать,1,0.0
66072,6,читы,1,0.0
66073,6,чмо чмо чмо,1,0.0
66074,6,что будем,1,0.0
66075,6,что будем делать регион,1,0.0
66076,6,что будет завтра,1,0.0
66077,6,что будет когда нибудь,1,0.0
66078,6,что будет не знаю,1,0.0
66079,6,что будет через,1,0.0
66080,6,так поздно,1,0.0
66081,6,так его повесили,1,0.0
66082,6,сюда давай,1,0.0
66083,6,ровно и мягко,1,0.0
66084,6,рептилоиды среди,1,0.0
66085,6,чик моя,1,0.0
66086,6,четыреста пятнадцать,1,0.0
66087,6,честных правил,1,0.0
66088,6,что такое аритмия,1,0.0
66089,6,что носят бабушки с,1,0.0
66090,6,что носят бабушки с бриллиантами,1,0.0
66091,6,что нужно сделать чтобы,1,0.0
66092,6,что нужно сделать чтобы научиться хорошо петь,1,0.0
66093,6,что она,1,0.0
66094,6,что пойдем,1,0.0
66095,6,что приготовили мне боги,1,0.0
66096,6,что с тобой,1,0.0
66097,6,что даже,1,0.0
66098,6,честных,1,0.0
66099,6,что выбрать,1,0.0
66100,6,что внутри,1,0.0
66101,6,что будет через 7 минут,1,0.0
66102,6,черножопая,1,0.0
66103,6,черные,1,0.0
66104,6,чертов,1,0.0
66105,6,чертов хай,1,0.0
66106,6,чертог,1,0.0
66107,6,хочешь крым,1,0.0
66108,6,хочу есть пойдемте домой,1,0.0
66109,6,чем ты,1,0.0
66110,6,чем же я заслужил такую боль,1,0.0
66111,6,я еду,1,0.0
66112,6,я заслужил такую,1,0.0
66113,6,я заслужил такую жизнь,1,0.0
66114,6,я люблю и,1,0.0
66115,6,я люблю искусство,1,0.0
66116,6,я люблю курить 40,1,0.0
66117,6,я люблю макдональдс starbucks макдональдс,1,0.0
66118,6,я люблю марину,1,0.0
66119,6,я люблю мою,1,0.0
66120,6,этого,1,0.0
66121,6,это твой друг другу,1,0.0
66122,6,элвис,1,0.0
66123,6,это даже хуже чем,1,0.0
66124,6,элизе,1,0.0
66125,6,элис,1,0.0
66126,6,эллипса,1,0.0
66127,6,энтерпрайз,1,0.0
66128,6,эрозирована,1,0.0
66129,6,эрудиции,1,0.0
66130,6,я говорю хорошая,1,0.0
66131,6,я вышел,1,0.0
66132,6,это что,1,0.0
66133,6,ю ю,1,0.0
66134,6,чунга,1,0.0
66135,6,чунга-чанга,1,0.0
66136,6,шальная,1,0.0
66137,6,шутку,1,0.0
66138,6,эйлат,1,0.0
66139,6,футбол,1,0.0
66140,6,я восхитительна и,1,0.0
66141,6,этого ты выспался,1,0.0
66142,6,юль,1,0.0
66143,6,я восхитительна и ничто,1,0.0
66144,6,юля юля юля юля,1,0.0
66145,6,я 1,1,0.0
66146,6,я буду,1,0.0
66147,6,я буду говорить,1,0.0
66148,6,я бы,1,0.0
66149,6,я вас любил любовь,1,0.0
66150,6,я вижу,1,0.0
66151,6,я вижу мир,1,0.0
66152,6,эрудиции не,1,0.0
66153,6,эрудиции не каждый,1,0.0
66154,6,эскизы,1,0.0
66155,6,хочу есть,1,0.0
66156,6,хочу ничего говорить,1,0.0
66157,6,хочу я,1,0.0
66158,6,храма,1,0.0
66159,6,хрень,1,0.0
66160,6,хроноскоп,1,0.0
66161,6,целый месяц,1,0.0
66162,6,централ,1,0.0
66163,6,цифрал,1,0.0
66164,6,цифровой,1,0.0
66165,6,хочу на,1,0.0
66166,6,цой,1,0.0
66167,6,цыганки,1,0.0
66168,6,часов,1,0.0
66169,6,частной,1,0.0
66170,6,часы в берне,1,0.0
66171,6,чем в жизни,1,0.0
66172,6,чем же я заслужил,1,0.0
66173,6,чем же я заслужил такую,1,0.0
66174,6,хочу ничего,1,0.0
66175,6,хочу купить,1,0.0
66176,6,этапом,1,0.0
66177,6,это микрофон до бом-бом,1,0.0
66178,6,это был,1,0.0
66179,6,это даже хуже чем гараж,1,0.0
66180,6,это твой друг друга,1,0.0
66181,6,это даже хуже чем гора,1,0.0
66182,6,это жизнь,1,0.0
66183,6,это знаю,1,0.0
66184,6,это микрофон,1,0.0
66185,6,это микрофон до бом бом,1,0.0
66186,6,это мохнатый наркотики,1,0.0
66187,6,хочу жрать,1,0.0
66188,6,это правда,1,0.0
66189,6,это правда или нет,1,0.0
66190,6,это произошло,1,0.0
66191,6,это снова,1,0.0
66192,6,что ты можешь,1,0.0
66193,6,что ты есть,1,0.0
66194,6,что ты,1,0.0
66195,6,цифра,1,0.0
66196,6,угасла не совсем,1,0.0
66197,6,ублюдок мать твою,1,0.0
66198,5,youtube,1,0.0
66199,6,не выходи из комнаты не совершай,1,0.0
66200,6,не брат ты мне,1,0.0
66201,6,не хочет,1,0.0
66202,6,не хочешь,1,0.0
66203,6,не чувствую как пандой,1,0.0
66204,6,не чувствую как поезда,1,0.0
66205,6,не чувствую как полагается,1,0.0
66206,6,не чувствую как полностью,1,0.0
66207,6,небо против,1,0.0
66208,6,небо синее,1,0.0
66209,6,небо славян,1,0.0
66210,6,небосклон,1,0.0
66211,6,негодяй,1,0.0
66212,6,не слышно ничего нет,1,0.0
66213,6,не слышно,1,0.0
66214,6,не руби дрова,1,0.0
66215,6,не руби,1,0.0
66216,6,не брат ты мне гнида,1,0.0
66217,6,не бывает,1,0.0
66218,6,не было,1,0.0
66219,6,не умею говорить,1,0.0
66220,6,не тянет,1,0.0
66221,6,не трудиться не приду,1,0.0
66222,6,не брат,1,0.0
66223,6,населена,1,0.0
66224,6,население,1,0.0
66225,6,насилие,1,0.0
66226,6,наслаждаясь,1,0.0
66227,6,настеньку,1,0.0
66228,6,насти в голове,1,0.0
66229,6,не бойся,1,0.0
66230,6,не бойся этого,1,0.0
66231,6,не тянет жрать,1,0.0
66232,6,не тревожит,1,0.0
66233,6,не совершаешь,1,0.0
66234,6,не совсем,1,0.0
66235,6,не сплю я по небу,1,0.0
66236,6,не стоит,1,0.0
66237,6,не существует,1,0.0
66238,6,не съел,1,0.0
66239,6,не твое,1,0.0
66240,6,не твой,1,0.0
66241,6,не в шутку,1,0.0
66242,6,не догоняй,1,0.0
66243,6,на диск,1,0.0
66244,6,не должен,1,0.0
66245,6,мышка,1,0.0
66246,6,мышка сама,1,0.0
66247,6,мышка самая лучшая на свете,1,0.0
66248,6,мышление,1,0.0
66249,6,мышь,1,0.0
66250,6,мэджик фурс,1,0.0
66251,6,мягкий,1,0.0
66252,6,на батареи,1,0.0
66253,6,на батарейках,1,0.0
66254,6,на выставки,1,0.0
66255,6,мы хотим,1,0.0
66256,6,на выставку,1,0.0
66257,6,на гоа,1,0.0
66258,6,на гоа просто волшебно,1,0.0
66259,6,на голос,1,0.0
66260,6,на голубя,1,0.0
66261,6,на дворе дрова,1,0.0
66262,6,на дворе трава на траве дрова не руби дрова на дворе дрова,1,0.0
66263,6,на дизеле,1,0.0
66264,6,мыться,1,0.0
66265,6,мысли нет,1,0.0
66266,6,на выезд,1,0.0
66267,6,не мог,1,0.0
66268,6,не допил,1,0.0
66269,6,не жил мира,1,0.0
66270,6,не завершена,1,0.0
66271,6,не заходит,1,0.0
66272,6,не заходит в колледж,1,0.0
66273,6,не заходит в школе,1,0.0
66274,6,не каждый,1,0.0
66275,6,не ломай меня,1,0.0
66276,6,не надо,1,0.0
66277,6,мохнатые наркотик,1,0.0
66278,6,не просто здесь микрофон,1,0.0
66279,6,не просто так его повесили,1,0.0
66280,6,не простудись микрофон,1,0.0
66281,6,не развод,1,0.0
66282,6,не разговаривай,1,0.0
66283,6,не разговариваю,1,0.0
66284,6,нам пойти,1,0.0
66285,6,наконец-то,1,0.0
66286,6,нас игнорируешь,1,0.0
66287,6,нас всех ждет,1,0.0
66288,6,нас всех,1,0.0
66289,6,нас все будущее,1,0.0
66290,6,люблю тебя сильно,1,0.0
66291,6,люблю я люблю,1,0.0
66292,6,люблю я люблю я,1,0.0
66293,6,люблю я сильно,1,0.0
66294,6,любовь была,1,0.0
66295,6,любовь была такой прекрасной,1,0.0
66296,6,любовь всей моей,1,0.0
